,Date,Price,County
2836,2018-05,262000,Merced
2837,2018-06,275000,Merced
2838,2018-07,267450,Merced
2839,2018-08,288400,Merced
2840,2018-09,280000,Merced
2841,2018-10,271850,Merced
2842,2018-11,261930,Merced
2843,2018-12,269060,Merced
2844,2019-01,279990,Merced
2845,2019-02,269000,Merced
2846,2019-03,275000,Merced
2847,2019-04,276000,Merced
2848,2019-05,285000,Merced
2849,2019-06,287000,Merced
2850,2019-07,283000,Merced
2851,2019-08,278600,Merced
2852,2019-09,277250,Merced
2853,2019-10,285000,Merced
2854,2019-11,275000,Merced
2855,2019-12,278800,Merced
2856,2020-01,282950,Merced
2857,2020-02,285950,Merced
2858,2020-03,280000,Merced
2859,2020-04,273900,Merced
2860,2020-05,285000,Merced
2861,2020-06,300000,Merced
2862,2020-07,319900,Merced
2863,2020-08,335000,Merced
2864,2020-09,300500,Merced
2865,2020-10,322500,Merced
2866,2020-11,315500,Merced
2867,2020-12,315000,Merced
2868,2021-01,307000,Merced
2869,2021-02,318750,Merced
2870,2021-03,318000,Merced
2871,2021-04,325000,Merced
2872,2021-05,350000,Merced
2873,2021-06,360000,Merced
2874,2021-07,357500,Merced
2875,2021-08,369250,Merced
2876,2021-09,370000,Merced
2877,2021-10,370000,Merced
2878,2021-11,375000,Merced
2879,2021-12,375000,Merced
2880,2010-01,624999.5,Mono
2881,2010-02,1250000,Mono
2882,2010-03,624999.5,Mono
2883,2010-04,624999.5,Mono
2884,2010-05,666666,Mono
2885,2010-06,583333,Mono
2886,2010-07,400000,Mono
2887,2010-08,333333,Mono
2888,2010-09,500000,Mono
2889,2010-10,500000,Mono
2890,2010-11,750000,Mono
2891,2010-12,449999.5,Mono
2892,2011-01,624999.5,Mono
2893,2011-02,562499.75,Mono
2894,2011-03,1124999.5,Mono
2895,2011-04,474999.25,Mono
2896,2011-05,541666.5,Mono
2897,2011-06,449999.5,Mono
2898,2011-07,583333,Mono
2899,2011-08,500000,Mono
2900,2011-09,349999.5,Mono
2901,2011-10,374999.25,Mono
2902,2011-11,362499.375,Mono
2903,2011-12,357142.2857,Mono
2904,2012-01,500000,Mono
2905,2012-02,541666.5,Mono
2906,2012-03,500000,Mono
2907,2012-04,524999.9,Mono
2908,2012-05,624999.5,Mono
2909,2012-06,483332.5,Mono
2910,2012-07,449999.5,Mono
2911,2012-08,593749.625,Mono
2912,2012-09,349999.5,Mono
2913,2012-10,416666.5,Mono
2914,2012-11,324999.75,Mono
2915,2012-12,462499.375,Mono
2916,2013-01,400000,Mono
2917,2013-02,300000,Mono
2918,2013-03,424999.75,Mono
2919,2013-04,387499.125,Mono
2920,2013-05,449999.5,Mono
2921,2013-06,400000,Mono
2922,2013-07,708332.5,Mono
2923,2013-08,333333,Mono
2924,2013-09,500000,Mono
2925,2013-10,449999.5,Mono
2926,2013-11,400000,Mono
2927,2013-12,474999.25,Mono
2928,2014-01,624999.5,Mono
2929,2014-02,474999.25,Mono
2930,2014-03,449999.5,Mono
2931,2014-04,474999.25,Mono
2932,2014-05,574999.7,Mono
2933,2014-06,687499.25,Mono
2934,2014-07,500000,Mono
2935,2014-08,474999.25,Mono
2936,2014-09,449999.5,Mono
2937,2014-10,483332.5,Mono
2938,2014-11,349999.5,Mono
2939,2014-12,624999.5,Mono
2940,2015-01,583333,Mono
2941,2015-02,937499.25,Mono
2942,2015-03,562499.75,Mono
2943,2015-04,562499.75,Mono
2944,2015-05,449999.5,Mono
2945,2015-06,687499.25,Mono
2946,2015-07,449999.5,Mono
2947,2015-08,550000,Mono
2948,2015-09,550000,Mono
2949,2015-10,599000,Mono
2950,2015-11,548000,Mono
2951,2015-12,995000,Mono
2952,2016-01,475000,Mono
2953,2016-02,282450,Mono
2954,2016-03,580000,Mono
2955,2016-04,316500,Mono
2956,2016-05,585000,Mono
2957,2016-06,664250,Mono
2958,2016-07,534600,Mono
2959,2016-08,532500,Mono
2960,2016-09,465000,Mono
2961,2016-10,379000,Mono
2962,2016-11,618750,Mono
2963,2016-12,528500,Mono
2964,2017-01,526750,Mono
2965,2017-02,520880,Mono
2966,2017-03,1022500,Mono
2967,2017-04,516250,Mono
2968,2017-05,627500,Mono
2969,2017-06,482850,Mono
2970,2017-07,578000,Mono
2971,2017-08,386500,Mono
2972,2017-09,632500,Mono
2973,2017-10,715000,Mono
2974,2017-11,400000,Mono
2975,2017-12,515000,Mono
2976,2018-01,480000,Mono
2977,2018-02,830000,Mono
2978,2018-03,780000,Mono
2979,2018-04,520000,Mono
2980,2018-05,852500,Mono
2981,2018-06,570000,Mono
2982,2018-07,899500,Mono
2983,2018-08,880000,Mono
2984,2018-09,622500,Mono
2985,2018-10,599900,Mono
2986,2018-11,725000,Mono
2987,2018-12,541000,Mono
2988,2019-01,782000,Mono
2989,2019-02,765000,Mono
2990,2019-03,800000,Mono
2991,2019-04,717250,Mono
2992,2019-05,564500,Mono
2993,2019-06,910000,Mono
2994,2019-07,692500,Mono
2995,2019-08,712500,Mono
2996,2019-09,699750,Mono
2997,2019-10,725000,Mono
2998,2019-11,556000,Mono
2999,2019-12,400000,Mono
3000,2020-01,780000,Mono
3001,2020-02,700000,Mono
3002,2020-03,665000,Mono
3003,2020-04,801250,Mono
3004,2020-05,520150,Mono
3005,2020-06,720000,Mono
3006,2020-07,669500,Mono
3007,2020-08,665000,Mono
3008,2020-09,875000,Mono
3009,2020-10,844500,Mono
3010,2020-11,806000,Mono
3011,2020-12,880000,Mono
3012,2021-01,1112500,Mono
3013,2021-02,1435000,Mono
3014,2021-03,1700000,Mono
3015,2021-04,974000,Mono
3016,2021-05,1140000,Mono
3017,2021-06,822500,Mono
3018,2021-07,805000,Mono
3019,2021-08,819500,Mono
3020,2021-09,844500,Mono
3021,2021-10,840000,Mono
3022,2021-11,840000,Mono
3023,2021-12,972500,Mono
3024,2010-01,246500,Monterey
3025,2010-02,255000,Monterey
3026,2010-03,245000,Monterey
3027,2010-04,262000,Monterey
3028,2010-05,280000,Monterey
3029,2010-06,274000,Monterey
3030,2010-07,270000,Monterey
3031,2010-08,270000,Monterey
3032,2010-09,249950,Monterey
3033,2010-10,275000,Monterey
3034,2010-11,244000,Monterey
3035,2010-12,235000,Monterey
3036,2011-01,251850,Monterey
3037,2011-02,231000,Monterey
3038,2011-03,255900,Monterey
3039,2011-04,255000,Monterey
3040,2011-05,250000,Monterey
3041,2011-06,285000,Monterey
3042,2011-07,250000,Monterey
3043,2011-08,252000,Monterey
3044,2011-09,280000,Monterey
3045,2011-10,266000,Monterey
3046,2011-11,270000,Monterey
3047,2011-12,275000,Monterey
3048,2012-01,280000,Monterey
3049,2012-02,265000,Monterey
3050,2012-03,314900,Monterey
3051,2012-04,280000,Monterey
3052,2012-05,295000,Monterey
3053,2012-06,289000,Monterey
3054,2012-07,280750,Monterey
3055,2012-08,317500,Monterey
3056,2012-09,330000,Monterey
3057,2012-10,315000,Monterey
3058,2012-11,323100,Monterey
3059,2012-12,346500,Monterey
3060,2013-01,339500,Monterey
3061,2013-02,315000,Monterey
3062,2013-03,359900,Monterey
3063,2013-04,380000,Monterey
3064,2013-05,410000,Monterey
3065,2013-06,417000,Monterey
3066,2013-07,408800,Monterey
3067,2013-08,407000,Monterey
3068,2013-09,422500,Monterey
3069,2013-10,412000,Monterey
3070,2013-11,420000,Monterey
3071,2013-12,438500,Monterey
3072,2014-01,428500,Monterey
3073,2014-02,500000,Monterey
3074,2014-03,521250,Monterey
3075,2014-04,451500,Monterey
3076,2014-05,445000,Monterey
3077,2014-06,485000,Monterey
3078,2014-07,445000,Monterey
3079,2014-08,492500,Monterey
3080,2014-09,451000,Monterey
3081,2014-10,460000,Monterey
3082,2014-11,460000,Monterey
3083,2014-12,430000,Monterey
3084,2015-01,420000,Monterey
3085,2015-02,500000,Monterey
3086,2015-03,510000,Monterey
3087,2015-04,455000,Monterey
3088,2015-05,530000,Monterey
3089,2015-06,485000,Monterey
3090,2015-07,479500,Monterey
3091,2015-08,470000,Monterey
3092,2015-09,480000,Monterey
3093,2015-10,486000,Monterey
3094,2015-11,512500,Monterey
3095,2015-12,520000,Monterey
3096,2016-01,500000,Monterey
3097,2016-02,497980,Monterey
3098,2016-03,490000,Monterey
3099,2016-04,529900,Monterey
3100,2016-05,540000,Monterey
3101,2016-06,537000,Monterey
3102,2016-07,539750,Monterey
3103,2016-08,515000,Monterey
3104,2016-09,566500,Monterey
3105,2016-10,499900,Monterey
3106,2016-11,515000,Monterey
3107,2016-12,497000,Monterey
3108,2017-01,572500,Monterey
3109,2017-02,535000,Monterey
3110,2017-03,562450,Monterey
3111,2017-04,569000,Monterey
3112,2017-05,617000,Monterey
3113,2017-06,624500,Monterey
3114,2017-07,629000,Monterey
3115,2017-08,580500,Monterey
3116,2017-09,569900,Monterey
3117,2017-10,575000,Monterey
3118,2017-11,618120,Monterey
3119,2017-12,614000,Monterey
3120,2018-01,571500,Monterey
3121,2018-02,590000,Monterey
3122,2018-03,625000,Monterey
3123,2018-04,607750,Monterey
3124,2018-05,677000,Monterey
3125,2018-06,632500,Monterey
3126,2018-07,655500,Monterey
3127,2018-08,599000,Monterey
3128,2018-09,624000,Monterey
3129,2018-10,620000,Monterey
3130,2018-11,630000,Monterey
3131,2018-12,590000,Monterey
3132,2019-01,590000,Monterey
3133,2019-02,593950,Monterey
3134,2019-03,579000,Monterey
3135,2019-04,600000,Monterey
3136,2019-05,639000,Monterey
3137,2019-06,640500,Monterey
3138,2019-07,651780,Monterey
3139,2019-08,632500,Monterey
3140,2019-09,658000,Monterey
3141,2019-10,643280,Monterey
3142,2019-11,720000,Monterey
3143,2019-12,613250,Monterey
3144,2020-01,649500,Monterey
3145,2020-02,700000,Monterey
3146,2020-03,680000,Monterey
3147,2020-04,660000,Monterey
3148,2020-05,650000,Monterey
3149,2020-06,740000,Monterey
3150,2020-07,749500,Monterey
3151,2020-08,832500,Monterey
3152,2020-09,860000,Monterey
3153,2020-10,850000,Monterey
3154,2020-11,850000,Monterey
3155,2020-12,785000,Monterey
3156,2021-01,860000,Monterey
3157,2021-02,820000,Monterey
3158,2021-03,931000,Monterey
3159,2021-04,840000,Monterey
3160,2021-05,887000,Monterey
3161,2021-06,862500,Monterey
3162,2021-07,828500,Monterey
3163,2021-08,827500,Monterey
3164,2021-09,826250,Monterey
3165,2021-10,865250,Monterey
3166,2021-11,830000,Monterey
3167,2021-12,871000,Monterey
3168,2010-01,358695.0652,Napa
3169,2010-02,336841.7368,Napa
3170,2010-03,351561.9844,Napa
3171,2010-04,343750,Napa
3172,2010-05,367390,Napa
3173,2010-06,390321.6774,Napa
3174,2010-07,391665.75,Napa
3175,2010-08,394230,Napa
3176,2010-09,347830,Napa
3177,2010-10,344740,Napa
3178,2010-11,334620,Napa
3179,2010-12,350000,Napa
3180,2011-01,313890,Napa
3181,2011-02,354760,Napa
3182,2011-03,332610,Napa
3183,2011-04,306820,Napa
3184,2011-05,377270,Napa
3185,2011-06,350000,Napa
3186,2011-07,334780,Napa
3187,2011-08,354760,Napa
3188,2011-09,331820,Napa
3189,2011-10,330430,Napa
3190,2011-11,339470,Napa
3191,2011-12,344830,Napa
3192,2012-01,344740,Napa
3193,2012-02,348000,Napa
3194,2012-03,351470,Napa
3195,2012-04,363890,Napa
3196,2012-05,343750,Napa
3197,2012-06,357410,Napa
3198,2012-07,419230,Napa
3199,2012-08,385710,Napa
3200,2012-09,381670,Napa
3201,2012-10,426190,Napa
3202,2012-11,378200,Napa
3203,2012-12,360340,Napa
3204,2013-01,411110,Napa
3205,2013-02,468180,Napa
3206,2013-03,430950,Napa
3207,2013-04,453850,Napa
3208,2013-05,488890,Napa
3209,2013-06,509620,Napa
3210,2013-07,511900,Napa
3211,2013-08,565970,Napa
3212,2013-09,477270,Napa
3213,2013-10,497730,Napa
3214,2013-11,528410,Napa
3215,2013-12,476000,Napa
3216,2014-01,535000,Napa
3217,2014-02,472000,Napa
3218,2014-03,536750,Napa
3219,2014-04,531950,Napa
3220,2014-05,587500,Napa
3221,2014-06,529000,Napa
3222,2014-07,599000,Napa
3223,2014-08,525000,Napa
3224,2014-09,601138.5,Napa
3225,2014-10,539000,Napa
3226,2014-11,619500,Napa
3227,2014-12,497500,Napa
3228,2015-01,495000,Napa
3229,2015-02,480000,Napa
3230,2015-03,554750,Napa
3231,2015-04,635000,Napa
3232,2015-05,582500,Napa
3233,2015-06,609000,Napa
3234,2015-07,630000,Napa
3235,2015-08,590000,Napa
3236,2015-09,617500,Napa
3237,2015-10,655000,Napa
3238,2015-11,689400,Napa
3239,2015-12,595500,Napa
3240,2016-01,584500,Napa
3241,2016-02,650000,Napa
3242,2016-03,650000,Napa
3243,2016-04,629980,Napa
3244,2016-05,645770,Napa
3245,2016-06,619000,Napa
3246,2016-07,634380,Napa
3247,2016-08,625000,Napa
3248,2016-09,650000,Napa
3249,2016-10,618250,Napa
3250,2016-11,637500,Napa
3251,2016-12,605000,Napa
3252,2017-01,662500,Napa
3253,2017-02,660000,Napa
3254,2017-03,675000,Napa
3255,2017-04,685000,Napa
3256,2017-05,673250,Napa
3257,2017-06,685000,Napa
3258,2017-07,695000,Napa
3259,2017-08,654000,Napa
3260,2017-09,632500,Napa
3261,2017-10,649000,Napa
3262,2017-11,682000,Napa
3263,2017-12,688000,Napa
3264,2018-01,662000,Napa
3265,2018-02,713500,Napa
3266,2018-03,675000,Napa
3267,2018-04,682500,Napa
3268,2018-05,702500,Napa
3269,2018-06,740000,Napa
3270,2018-07,727000,Napa
3271,2018-08,752500,Napa
3272,2018-09,685000,Napa
3273,2018-10,709500,Napa
3274,2018-11,683500,Napa
3275,2018-12,725000,Napa
3276,2019-01,672500,Napa
3277,2019-02,625000,Napa
3278,2019-03,699000,Napa
3279,2019-04,705000,Napa
3280,2019-05,725000,Napa
3281,2019-06,705750,Napa
3282,2019-07,685000,Napa
3283,2019-08,699000,Napa
3284,2019-09,787500,Napa
3285,2019-10,735000,Napa
3286,2019-11,669000,Napa
3287,2019-12,765000,Napa
3288,2020-01,697500,Napa
3289,2020-02,659500,Napa
3290,2020-03,764000,Napa
3291,2020-04,750000,Napa
3292,2020-05,672500,Napa
3293,2020-06,725000,Napa
3294,2020-07,782500,Napa
3295,2020-08,867000,Napa
3296,2020-09,900000,Napa
3297,2020-10,749380,Napa
3298,2020-11,824500,Napa
3299,2020-12,842000,Napa
3300,2021-01,835000,Napa
3301,2021-02,931500,Napa
3302,2021-03,929000,Napa
3303,2021-04,950000,Napa
3304,2021-05,837500,Napa
3305,2021-06,955500,Napa
3306,2021-07,939000,Napa
3307,2021-08,900000,Napa
3308,2021-09,950000,Napa
3309,2021-10,850000,Napa
3310,2021-11,811600,Napa
3311,2021-12,1050000,Napa
3312,2010-01,256249.875,Nevada
3313,2010-02,261110.8889,Nevada
3314,2010-03,270454.1364,Nevada
3315,2010-04,263333.0667,Nevada
3316,2010-05,272058.3824,Nevada
3317,2010-06,274999.5,Nevada
3318,2010-07,269117.2647,Nevada
3319,2010-08,293749.125,Nevada
3320,2010-09,271153.4231,Nevada
3321,2010-10,242646.2059,Nevada
3322,2010-11,277272.1818,Nevada
3323,2010-12,247499.05,Nevada
3324,2011-01,236537.7308,Nevada
3325,2011-02,228124.4375,Nevada
3326,2011-03,211363.4091,Nevada
3327,2011-04,208333.1667,Nevada
3328,2011-05,252941.1176,Nevada
3329,2011-06,226561.9688,Nevada
3330,2011-07,222367.9737,Nevada
3331,2011-08,209999.8,Nevada
3332,2011-09,224999.5,Nevada
3333,2011-10,214285.4286,Nevada
3334,2011-11,235415.9583,Nevada
3335,2011-12,226249.475,Nevada
3336,2012-01,205263.0526,Nevada
3337,2012-02,205263.0526,Nevada
3338,2012-03,240475.381,Nevada
3339,2012-04,187999.6,Nevada
3340,2012-05,223863.1591,Nevada
3341,2012-06,267045.1136,Nevada
3342,2012-07,232352.2941,Nevada
3343,2012-08,231480.8519,Nevada
3344,2012-09,233332.6667,Nevada
3345,2012-10,237962.2037,Nevada
3346,2012-11,233332.6667,Nevada
3347,2012-12,258823.3529,Nevada
3348,2013-01,257352.7941,Nevada
3349,2013-02,248213.3214,Nevada
3350,2013-03,248528.4412,Nevada
3351,2013-04,272221.7778,Nevada
3352,2013-05,265908.7727,Nevada
3353,2013-06,269827.1897,Nevada
3354,2013-07,298075.9615,Nevada
3355,2013-08,316666.5,Nevada
3356,2013-09,298528.4412,Nevada
3357,2013-10,310714.1786,Nevada
3358,2013-11,279999.4,Nevada
3359,2013-12,310526.2105,Nevada
3360,2014-01,268181.4545,Nevada
3361,2014-02,305263.1053,Nevada
3362,2014-03,326922.8077,Nevada
3363,2014-04,315217.2391,Nevada
3364,2014-05,277940.6176,Nevada
3365,2014-06,316130,Nevada
3366,2014-07,303448.2414,Nevada
3367,2014-08,338890,Nevada
3368,2014-09,306250,Nevada
3369,2014-10,315520,Nevada
3370,2014-11,309370,Nevada
3371,2014-12,314290,Nevada
3372,2015-01,339290,Nevada
3373,2015-02,320000,Nevada
3374,2015-03,330360,Nevada
3375,2015-04,336760,Nevada
3376,2015-05,340620,Nevada
3377,2015-06,341300,Nevada
3378,2015-07,321000,Nevada
3379,2015-08,325000,Nevada
3380,2015-09,339900,Nevada
3381,2015-10,330500,Nevada
3382,2015-11,341250,Nevada
3383,2015-12,350000,Nevada
3384,2016-01,339500,Nevada
3385,2016-02,295950,Nevada
3386,2016-03,364900,Nevada
3387,2016-04,327500,Nevada
3388,2016-05,354000,Nevada
3389,2016-06,352000,Nevada
3390,2016-07,359000,Nevada
3391,2016-08,343000,Nevada
3392,2016-09,348700,Nevada
3393,2016-10,360000,Nevada
3394,2016-11,358500,Nevada
3395,2016-12,355000,Nevada
3396,2017-01,366500,Nevada
3397,2017-02,390000,Nevada
3398,2017-03,383750,Nevada
3399,2017-04,424000,Nevada
3400,2017-05,389000,Nevada
3401,2017-06,380000,Nevada
3402,2017-07,398500,Nevada
3403,2017-08,375000,Nevada
3404,2017-09,410000,Nevada
3405,2017-10,388500,Nevada
3406,2017-11,405750,Nevada
3407,2017-12,393500,Nevada
3408,2018-01,382000,Nevada
3409,2018-02,400000,Nevada
3410,2018-03,430000,Nevada
3411,2018-04,408737.5,Nevada
3412,2018-05,404000,Nevada
3413,2018-06,452000,Nevada
3414,2018-07,419500,Nevada
3415,2018-08,420000,Nevada
3416,2018-09,445000,Nevada
3417,2018-10,401500,Nevada
3418,2018-11,399000,Nevada
3419,2018-12,389950,Nevada
3420,2019-01,402950,Nevada
3421,2019-02,382000,Nevada
3422,2019-03,412500,Nevada
3423,2019-04,397000,Nevada
3424,2019-05,420000,Nevada
3425,2019-06,427500,Nevada
3426,2019-07,445000,Nevada
3427,2019-08,415500,Nevada
3428,2019-09,399000,Nevada
3429,2019-10,419500,Nevada
3430,2019-11,458500,Nevada
3431,2019-12,400000,Nevada
3432,2020-01,367000,Nevada
3433,2020-02,420000,Nevada
3434,2020-03,425000,Nevada
3435,2020-04,460000,Nevada
3436,2020-05,410000,Nevada
3437,2020-06,433750,Nevada
3438,2020-07,500000,Nevada
3439,2020-08,475000,Nevada
3440,2020-09,478750,Nevada
3441,2020-10,492500,Nevada
3442,2020-11,466250,Nevada
3443,2020-12,508000,Nevada
3444,2021-01,525000,Nevada
3445,2021-02,519500,Nevada
3446,2021-03,530000,Nevada
3447,2021-04,555000,Nevada
3448,2021-05,563250,Nevada
3449,2021-06,566000,Nevada
3450,2021-07,570000,Nevada
3451,2021-08,570950,Nevada
3452,2021-09,549500,Nevada
3453,2021-10,525000,Nevada
3454,2021-11,561250,Nevada
3455,2021-12,520000,Nevada
3456,2010-01,527476.6703,Orange
3457,2010-02,533804.8962,Orange
3458,2010-03,550420,Orange
3459,2010-04,546050,Orange
3460,2010-05,555800,Orange
3461,2010-06,566507.5329,Orange
3462,2010-07,568970,Orange
3463,2010-08,561900,Orange
3464,2010-09,557390,Orange
3465,2010-10,519140,Orange
3466,2010-11,541220,Orange
3467,2010-12,499810,Orange
3468,2011-01,511590,Orange
3469,2011-02,496540,Orange
3470,2011-03,523610,Orange
3471,2011-04,530140,Orange
3472,2011-05,544700,Orange
3473,2011-06,534680,Orange
3474,2011-07,551510,Orange
3475,2011-08,508910,Orange
3476,2011-09,500000,Orange
3477,2011-10,484390,Orange
3478,2011-11,487610,Orange
3479,2011-12,484630,Orange
3480,2012-01,483510,Orange
3481,2012-02,485380,Orange
3482,2012-03,485300,Orange
3483,2012-04,513950,Orange
3484,2012-05,538340,Orange
3485,2012-06,567910,Orange
3486,2012-07,551160,Orange
3487,2012-08,567710,Orange
3488,2012-09,561830,Orange
3489,2012-10,558680,Orange
3490,2012-11,565020,Orange
3491,2012-12,582930,Orange
3492,2013-01,566500,Orange
3493,2013-02,607230,Orange
3494,2013-03,619430,Orange
3495,2013-04,653740,Orange
3496,2013-05,655630,Orange
3497,2013-06,661740,Orange
3498,2013-07,675000,Orange
3499,2013-08,664580,Orange
3500,2013-09,672680,Orange
3501,2013-10,660080,Orange
3502,2013-11,660890,Orange
3503,2013-12,677660,Orange
3504,2014-01,653850,Orange
3505,2014-02,677700,Orange
3506,2014-03,675540,Orange
3507,2014-04,679820,Orange
3508,2014-05,698260,Orange
3509,2014-06,696680,Orange
3510,2014-07,695270,Orange
3511,2014-08,699430,Orange
3512,2014-09,696190,Orange
3513,2014-10,692390,Orange
3514,2014-11,689480,Orange
3515,2014-12,683490,Orange
3516,2015-01,674340,Orange
3517,2015-02,680290,Orange
3518,2015-03,696060,Orange
3519,2015-04,705190,Orange
3520,2015-05,717850,Orange
3521,2015-06,716730,Orange
3522,2015-07,720000,Orange
3523,2015-08,714380,Orange
3524,2015-09,705000,Orange
3525,2015-10,700000,Orange
3526,2015-11,705000,Orange
3527,2015-12,700000,Orange
3528,2016-01,699900,Orange
3529,2016-02,705000,Orange
3530,2016-03,720200,Orange
3531,2016-04,735000,Orange
3532,2016-05,731750,Orange
3533,2016-06,754000,Orange
