ArchiveYear,County,Extinguished,Started
2019,Siskiyou,2019-09-26T08:00:00Z,2019-09-07T08:47:46Z
2019,Mendocino,2019-08-17T18:15:00Z,2019-08-12T17:10:00Z
2019,San Luis Obispo,2019-09-27T18:00:00Z,2019-09-21T14:26:00Z
2019,Riverside,2019-06-30T15:51:00Z,2019-06-29T12:54:13Z
2019,Madera,2019-07-16T06:49:00Z,2019-07-15T18:19:31Z
2019,Merced,2019-07-02T15:51:00Z,2019-06-29T15:09:52Z
2019,Santa Clara,2019-06-11T17:17:00Z,2019-06-09T14:29:00Z
2019,Kern,,2019-07-21T15:30:17Z
2019,Siskiyou,2019-06-24T16:56:00Z,2019-06-17T17:50:00Z
2019,Stanislaus,2019-07-16T06:48:00Z,2019-07-15T10:49:00Z
2019,San Bernardino,2019-11-05T09:03:00Z,2019-10-31T06:53:47Z
2019,Contra Costa,2019-10-28T16:26:00Z,2019-10-27T08:50:23Z
2019,Ventura,2019-10-12T18:00:00Z,2019-10-11T15:57:10Z
2019,San Diego,,2019-09-24T15:00:00Z
2019,Santa Barbara,2019-09-14T08:00:00Z,2019-09-09T17:42:43Z
2019,Lassen,2019-07-16T09:00:00Z,2019-07-14T14:02:31Z
2019,Stanislaus,,2019-09-11T11:25:43Z
2019,Monterey,2019-07-10T16:04:00Z,2019-07-09T21:43:36Z
2019,Solano,,2019-07-24T12:28:45Z
2019,Kern,2019-05-08T08:48:00Z,2019-05-03T15:04:00Z
2019,Riverside,2019-09-22T18:00:00Z,2019-09-15T20:13:05Z
2019,San Benito,2019-09-03T07:11:00Z,2019-09-02T15:40:37Z
2019,Kings,2019-06-24T11:45:00Z,2019-04-28T22:20:00Z
2019,Shasta,2019-08-17T18:43:00Z,2019-08-15T15:09:55Z
2019,Los Angeles,2019-08-05T12:25:00Z,2019-08-03T17:01:15Z
2019,San Bernardino,,2019-07-28T13:20:11Z
2019,Tulare,2019-06-11T14:48:00Z,2019-06-01T15:49:00Z
2019,Contra Costa,2019-10-28T16:30:00Z,2019-10-27T11:29:03Z
2019,San Diego,,2019-07-28T19:51:55Z
2019,Placer,2019-06-27T08:26:00Z,2019-06-26T22:43:07Z
2019,San Bernardino,,2019-10-24T04:53:17Z
2019,Santa Clara,2019-06-11T14:40:00Z,2019-05-30T16:19:00Z
2019,Solano,2019-10-28T16:28:00Z,2019-10-27T11:52:15Z
2019,Alameda,2019-08-21T18:27:00Z,2019-08-21T17:56:05Z
2019,Lassen,2019-08-27T10:44:00Z,2019-08-24T16:33:58Z
2019,Ventura,2019-07-15T14:10:00Z,2019-07-14T11:45:00Z
2019,Lassen,,2019-08-07T17:21:13Z
2019,Mendocino,,2019-07-27T23:36:00Z
2019,Riverside,2019-05-24T14:23:00Z,2019-05-18T22:53:00Z
2019,Santa Clara,2019-09-24T18:00:00Z,2019-09-21T11:49:00Z
2019,Modoc,2019-07-20T09:05:00Z,2019-07-17T16:13:41Z
2019,Fresno,2019-06-05T15:07:00Z,2019-05-29T17:18:00Z
2019,San Diego,2019-06-21T14:22:00Z,2019-06-20T14:56:00Z
2019,San Luis Obispo,2019-06-11T17:18:00Z,2019-06-10T11:55:00Z
2019,Kern,2019-05-08T08:47:00Z,2019-04-30T18:37:00Z
2019,Los Angeles,,2019-08-13T14:37:54Z
2019,Modoc,2019-08-02T21:39:00Z,2019-08-02T16:53:18Z
2019,Santa Barbara,2019-08-05T12:27:00Z,2019-07-28T22:39:05Z
2019,San Diego,2019-07-15T17:10:00Z,2019-07-12T13:20:39Z
2019,Riverside,2019-09-22T17:00:00Z,2019-09-21T17:22:00Z
2019,San Diego,2019-10-28T19:31:00Z,2019-10-25T10:52:04Z
2019,Riverside,2019-07-13T15:13:00Z,2019-07-13T10:36:00Z
2019,San Luis Obispo,,2019-07-24T20:09:59Z
2019,Riverside,2019-08-06T18:42:00Z,2019-08-05T15:36:23Z
2019,Ventura,,2019-10-10T21:28:58Z
2019,Siskiyou,,2019-09-15T15:52:00Z
2019,San Joaquin,,2019-07-16T18:44:15Z
2019,Shasta,2019-06-26T06:00:00Z,2019-06-26T15:35:00Z
2019,El Dorado,2019-09-06T07:24:00Z,2019-09-03T14:57:31Z
2019,Sacramento,2019-08-02T14:03:00Z,2019-08-02T09:23:00Z
2019,Tuolumne,2019-09-24T10:21:00Z,2019-09-23T15:55:57Z
2019,Siskiyou,,2019-07-27T10:15:00Z
2019,Solano,2019-08-13T18:00:00Z,2019-08-13T15:41:24Z
2019,San Bernardino,,2019-07-22T19:45:27Z
2019,Riverside,2019-07-17T21:29:00Z,2019-07-16T13:45:43Z
2019,Butte,2019-10-24T17:15:00Z,2019-10-24T14:43:10Z
2019,Riverside,2019-08-25T13:00:00Z,2019-08-25T10:58:28Z
2019,San Diego,2019-08-16T18:44:00Z,2019-08-15T16:24:24Z
2019,Santa Clara,,2019-07-24T20:01:44Z
2019,Riverside,2019-07-17T10:00:00Z,2019-07-12T17:15:31Z
2019,Yuba,2019-06-25T13:50:00Z,2019-06-25T13:51:09Z
2019,Yuba,2019-06-24T18:30:00Z,2019-06-24T11:57:00Z
2019,Lake,2019-11-06T18:30:00Z,2019-11-05T06:52:14Z
2019,Santa Clara,2019-07-02T18:32:00Z,2019-07-02T16:10:02Z
2019,Yuba,2019-06-17T08:34:00Z,2019-06-08T13:07:00Z
2019,Tehama,2019-10-09T12:39:00Z,2019-10-09T08:31:40Z
2019,Marin,,2019-10-24T12:15:33Z
2019,Calaveras,,2019-09-22T18:25:56Z
2019,Monterey,2019-09-02T10:08:00Z,2019-09-01T16:35:55Z
2019,Placer,2019-05-24T14:28:00Z,2019-05-10T14:14:00Z
2019,Napa,,2019-07-22T15:05:34Z
2019,Glenn,2019-10-03T12:03:00Z,2019-10-04T12:03:48Z
2019,Tehama,2019-05-24T14:23:00Z,2019-05-20T10:57:00Z
2019,San Mateo,2019-10-27T12:11:00Z,2019-10-24T20:15:36Z
2019,Santa Clara,,2019-08-15T13:44:02Z
2019,Butte,2019-09-12T18:49:00Z,2019-09-06T15:18:52Z
2019,Contra Costa,,2019-08-07T15:13:52Z
2019,Lassen,2019-10-16T13:44:00Z,2019-10-13T14:45:37Z
2019,Riverside,2019-06-24T11:46:00Z,2019-05-29T21:06:00Z
2019,Lake,2019-09-08T07:00:00Z,2019-09-07T14:00:00Z
2019,San Luis Obispo,,2019-10-01T22:35:52Z
2019,San Diego,2019-09-25T20:00:00Z,2019-09-25T14:17:25Z
2019,San Diego,,2019-10-31T06:39:56Z
2019,Contra Costa,2019-10-28T16:26:00Z,2019-10-27T17:36:15Z
2019,Sacramento,2019-08-02T17:00:00Z,2019-08-02T14:45:00Z
2019,Napa,2019-06-17T08:46:00Z,2019-06-08T14:37:00Z
2019,Butte,2019-05-08T08:47:00Z,2019-05-01T16:46:00Z
2019,Santa Clara,2019-07-15T18:19:00Z,2019-07-15T11:12:00Z
2019,Tulare,2019-06-11T17:18:00Z,2019-06-10T17:51:00Z
2019,Shasta,2019-08-13T16:15:00Z,2019-08-12T14:16:53Z
2019,Tehama,2019-06-24T11:43:00Z,2019-06-22T03:12:00Z
2019,Riverside,2019-06-03T08:48:00Z,2019-05-30T12:41:00Z
2019,San Joaquin,2019-09-05T19:56:00Z,2019-09-05T14:33:01Z
2019,Monterey,2019-06-17T08:46:00Z,2019-06-12T17:23:00Z
2019,Los Angeles,2019-10-31T14:16:00Z,2019-10-21T11:52:52Z
2019,Shasta,2019-10-10T19:05:00Z,2019-10-10T15:49:07Z
2019,Yuba,,2019-07-06T20:21:25Z
2019,Santa Clara,,2019-08-25T13:06:49Z
2019,El Dorado,2019-08-16T10:35:00Z,2019-08-15T17:47:43Z
2019,Siskiyou,,2019-07-27T10:15:00Z
2019,Santa Clara,2019-06-17T08:46:00Z,2019-06-10T15:16:00Z
2019,Riverside,,2019-09-12T20:30:41Z
2019,Riverside,2019-08-23T23:00:00Z,2019-08-22T19:31:10Z
2019,Yolo,2019-08-10T15:07:00Z,2019-08-10T18:47:02Z
2019,Tulare,2019-06-04T16:03:00Z,2019-06-03T12:18:00Z
2019,San Luis Obispo,2019-10-11T16:21:00Z,2019-10-11T12:30:19Z
2019,Solano,,2019-09-26T15:29:06Z
2019,Shasta,,2019-08-04T17:18:21Z
2019,Shasta,2019-07-06T20:03:00Z,2019-07-05T14:46:33Z
2019,Alameda,2019-06-24T11:06:00Z,2019-06-21T14:42:00Z
2019,Riverside,2019-04-10T10:23:00Z,2019-04-09T22:18:00Z
2019,Humboldt,2019-01-15T10:38:00Z,2019-01-01T14:14:00Z
2019,Santa Clara,2019-10-07T09:58:00Z,2019-10-07T09:58:51.763Z
2019,Kern,2019-08-06T18:43:00Z,2019-08-05T13:56:02Z
2019,Lake,2019-09-05T10:03:00Z,2019-09-04T16:26:00Z
2019,San Diego,2019-06-30T16:50:00Z,2019-06-29T11:11:55Z
2019,Placer,2019-06-11T14:50:00Z,2019-06-07T12:59:00Z
2019,Riverside,2019-05-24T14:23:00Z,2019-05-20T13:50:00Z
2019,Lake,,2019-10-17T20:06:00Z
2019,Fresno,,2019-09-30T17:39:00Z
2019,Mexico,2019-08-28T08:54:00Z,2019-08-25T16:15:15Z
2019,San Diego,2019-08-28T08:54:00Z,2019-08-25T16:15:15Z
2019,Alameda,2019-07-05T03:20:00Z,2019-07-05T09:46:01.973Z
2019,Tulare,2019-06-11T14:48:00Z,2019-06-03T12:18:00Z
2019,Contra Costa,2019-07-05T14:58:00Z,2019-07-05T13:33:56Z
2019,Solano,2019-06-17T08:49:00Z,2019-06-07T12:59:00Z
2019,Contra Costa,2019-06-11T14:47:00Z,2019-06-06T14:24:00Z
2019,San Diego,2019-05-19T09:26:00Z,2019-05-13T18:46:00Z
2019,Tuolumne,2019-08-08T17:12:00Z,2019-08-08T16:16:40Z
2019,Colusa,2019-08-14T18:51:00Z,2019-08-14T12:52:00Z
2019,Riverside,2019-08-12T08:21:00Z,2019-08-12T10:53:10Z
2019,Lake,2019-08-11T10:28:00Z,2019-08-08T14:55:59Z
2019,Riverside,2019-07-11T08:26:00Z,2019-07-11T16:27:17Z
2019,Riverside,2019-06-27T17:36:00Z,2019-06-27T16:14:25Z
2019,Riverside,2019-11-01T08:55:00Z,2019-11-01T13:04:34Z
2019,Riverside,2019-09-30T09:05:00Z,2019-09-30T07:07:00Z
2019,Alameda,2019-08-31T12:50:00Z,2019-08-31T12:55:15Z
2019,Stanislaus,2019-10-04T10:39:00Z,2019-10-03T13:36:04Z
2019,San Benito,2019-09-04T20:33:00Z,2019-09-04T20:33:59Z
2019,Santa Clara,2019-06-27T08:48:00Z,2019-06-26T18:06:54Z
2019,Butte,2019-06-24T11:06:00Z,2019-06-15T15:29:00Z
2019,Siskiyou,2019-06-17T10:39:00Z,2019-06-14T16:14:00Z
2019,Shasta,2019-09-24T14:52:00Z,2019-09-24T08:40:45Z
2019,El Dorado,2019-08-14T18:52:00Z,2019-08-14T16:07:49Z
2019,Siskiyou,2019-09-10T19:27:00Z,2019-09-07T18:19:16Z
2019,San Bernardino,2019-09-06T08:00:00Z,2019-09-02T20:27:29Z
2019,San Diego,2019-06-24T11:44:00Z,2019-06-10T14:25:00Z
2019,El Dorado,2019-07-31T06:47:00Z,2019-07-30T19:27:46Z
2019,Alameda,2019-10-08T17:51:00Z,2019-10-08T17:25:12Z
2019,Butte,2019-06-29T18:20:00Z,2019-06-29T22:07:59Z
2019,San Bernardino,2019-10-22T13:30:00Z,2019-10-21T08:16:33Z
2019,Tehama,2019-10-07T11:03:00Z,2019-10-07T11:03:29.963Z
2019,Stanislaus,2019-09-13T21:43:00Z,2019-09-13T20:00:29Z
2019,Alameda,2019-09-02T19:13:00Z,2019-09-02T14:36:35Z
2019,San Diego,2019-10-16T13:50:00Z,2019-10-15T17:41:57Z
2019,Tehama,2019-10-08T09:52:00Z,2019-10-09T09:52:52.477Z
2019,Amador,2019-09-25T17:00:00Z,2019-09-25T13:13:41Z
2019,Riverside,2019-09-10T10:45:00Z,2019-09-10T10:43:58Z
2019,Butte,,2019-07-23T14:41:00Z
2019,Siskiyou,2019-06-21T14:23:00Z,2019-06-16T20:33:00Z
2019,Butte,2019-05-08T08:47:00Z,2019-04-30T12:20:00Z
2019,Riverside,2019-10-10T18:11:00Z,2019-10-10T12:08:00Z
2019,Nevada,2019-06-28T17:33:00Z,2019-06-28T15:03:04Z
2019,Yolo,,2019-11-25T12:02:02Z
2019,San Diego,,2019-10-22T19:20:44Z
2019,Riverside,,2019-10-14T15:32:20Z
